accuracy,balanced_accuracy,precision,recall,f1,roc_auc,pr_auc,mcc,directional_accuracy,feature_group,model,validation_roc_auc,validation_pr_auc,accuracy_ci_low,accuracy_ci_high,split,n
0.47058823529411764,0.5,0.47058823529411764,1.0,0.64,0.5,0.47058823529411764,0.0,0.47058823529411764,alternative_only,logistic_regression,0.5,0.5077519379844961,0.4179566563467492,0.523297213622291,test,323
0.4674922600619195,0.47112573099415206,0.44505494505494503,0.5328947368421053,0.48502994011976047,0.46068020929516773,0.4409222586963776,-0.05811866003045916,0.4674922600619195,market_only,logistic_regression,0.5535853819799242,0.5931151184166488,0.4055727554179567,0.5170278637770898,test,323
0.4674922600619195,0.47112573099415206,0.44505494505494503,0.5328947368421053,0.48502994011976047,0.46068020929516773,0.4409222586963776,-0.05811866003045916,0.4674922600619195,combined,logistic_regression,0.5535853819799242,0.5931151184166488,0.4055727554179567,0.5170278637770898,test,323
