date,probability,realised_return,signal,position,turnover,cost,strategy_return,strategy_equity,buy_hold_equity
2025-09-17 00:00:00+00:00,0.5022912443868328,-0.0032066883445814875,0.0,0.0,0.0,0.0,-0.0,0.9639107280034607,0.9809407061958697
2025-09-18 00:00:00+00:00,0.5056892568997428,0.005741425944741474,0.0,0.0,0.0,0.0,0.0,0.9639107280034607,0.9865727046166757
2025-09-19 00:00:00+00:00,0.5441438005620568,-0.012364506846338497,0.0,0.0,0.0,0.0,-0.0,0.9639107280034607,0.9743742196560321
2025-09-20 00:00:00+00:00,0.516069634647659,0.0002861257573012477,0.0,0.0,0.0,0.0,0.0,0.9639107280034607,0.974653013217526
2025-09-21 00:00:00+00:00,0.5212890336880301,-0.003593675600818802,0.0,0.0,0.0,0.0,-0.0,0.9639107280034607,0.9711504264646617
2025-09-22 00:00:00+00:00,0.5667859348781186,-0.02218083931492132,1.0,0.0,0.0,0.0,-0.0,0.9639107280034607,0.9496094949046316
2025-09-23 00:00:00+00:00,0.48384328457686204,-0.00651013327573835,0.0,1.0,1.0,0.0015,-0.00801013327573835,0.956189674606239,0.9434274105328959
2025-09-24 00:00:00+00:00,0.5073793351601534,0.011731809832655538,0.0,0.0,1.0,0.0015,-0.0015,0.9547553900943297,0.9544955215041825
2025-09-25 00:00:00+00:00,0.5568846502752909,-0.03776048156409062,1.0,0.0,0.0,0.0,-0.0,0.9547553900943297,0.9184533109614167
2025-09-26 00:00:00+00:00,0.47517524259687516,0.0060847628462732395,0.0,1.0,1.0,0.0015,0.00458476284627324,0.9591327171341133,0.9240418815439914
2025-09-27 00:00:00+00:00,0.4764745333338454,-0.0002814877077529365,0.0,0.0,1.0,0.0015,-0.0015,0.9576940180584121,0.9237817751128878
2025-09-28 00:00:00+00:00,0.49665431555128403,0.02225248016477188,0.0,0.0,0.0,0.0,0.0,0.9576940180584121,0.9443382107401651
2025-09-29 00:00:00+00:00,0.527414883888166,0.02031473906432546,0.0,0.0,0.0,0.0,0.0,0.9576940180584121,0.9635221950798235
2025-09-30 00:00:00+00:00,0.48658004102037566,-0.003009577997342028,0.0,0.0,0.0,0.0,-0.0,0.9576940180584121,0.9606223998815606
2025-10-01 00:00:00+00:00,0.4558840740264094,0.04026829179914837,0.0,0.0,0.0,0.0,0.0,0.9576940180584121,0.9993050229887895
2025-10-02 00:00:00+00:00,0.5038500473934329,0.017128920845327356,0.0,0.0,0.0,0.0,0.0,0.9576940180584121,1.0164220396279025
2025-10-03 00:00:00+00:00,0.4689679878353751,0.013136036748664148,0.0,0.0,0.0,0.0,0.0,0.9576940180584121,1.0297737968926068
2025-10-04 00:00:00+00:00,0.4802824013995535,0.001299606980548873,0.0,0.0,0.0,0.0,0.0,0.9576940180584121,1.0311120981074349
2025-10-05 00:00:00+00:00,0.47547888986584447,0.008887425412982486,0.0,0.0,0.0,0.0,0.0,0.9576940180584121,1.0402760299717886
2025-10-06 00:00:00+00:00,0.4704995349350227,0.010031736794915869,0.0,0.0,0.0,0.0,0.0,0.9576940180584121,1.0507118052985256
2025-10-07 00:00:00+00:00,0.5557615582221681,-0.026461574802715715,1.0,0.0,0.0,0.0,-0.0,0.9576940180584121,1.0229083162665222
2025-10-08 00:00:00+00:00,0.45484933153916407,0.01567280940669602,0.0,1.0,1.0,0.0015,0.01417280940669602,0.9712672328462869,1.0389401633478919
2025-10-09 00:00:00+00:00,0.5630542850556483,-0.013370216251727518,1.0,0.0,1.0,0.0015,-0.0015,0.9698103319970175,1.0250493086913255
2025-10-10 00:00:00+00:00,0.7246048347159776,-0.06976852117831744,1.0,1.0,1.0,0.0015,-0.07126852117831745,0.9006933838121369,0.953533134289075
2025-10-11 00:00:00+00:00,0.5175241743426174,-0.02125599811033263,0.0,1.0,0.0,0.0,-0.02125599811033263,0.8815482469478371,0.933264835788487
2025-10-12 00:00:00+00:00,0.4696861617018923,0.03936437283871608,0.0,0.0,1.0,0.0015,-0.0015,0.8802259245774153,0.970002220741728
2025-10-13 00:00:00+00:00,0.5015213748292627,0.000879679657679322,0.0,0.0,0.0,0.0,0.0,0.8802259245774153,0.9708555119632183
2025-10-14 00:00:00+00:00,0.604480781596617,-0.01867262888064536,1.0,0.0,0.0,0.0,-0.0,0.8802259245774153,0.9527270872916002
2025-10-15 00:00:00+00:00,0.5125726191059644,-0.02064646024028005,0.0,1.0,1.0,0.0015,-0.022146460240280053,0.8607320361362978,0.9330566453639964
2025-10-16 00:00:00+00:00,0.5174137798665506,-0.023443318504017374,0.0,0.0,1.0,0.0015,-0.0015,0.8594409380820934,0.9111827012444382
2025-10-17 00:00:00+00:00,0.5312007606757556,-0.01588236351834038,0.0,0.0,0.0,0.0,-0.0,0.8594409380820934,0.8967109663516507
2025-10-18 00:00:00+00:00,0.4003545380826986,0.006861009972426446,0.0,0.0,0.0,0.0,0.0,0.8594409380820934,0.9028633092341736
2025-10-19 00:00:00+00:00,0.40875921871236226,0.013698405510000455,0.0,0.0,0.0,0.0,0.0,0.8594409380820934,0.9152310969641643
2025-10-20 00:00:00+00:00,0.47790471999703343,0.01768912239467313,0.0,0.0,0.0,0.0,0.0,0.8594409380820934,0.9314207318577743
2025-10-21 00:00:00+00:00,0.5589559476817151,-0.019098105646452646,1.0,0.0,0.0,0.0,-0.0,0.8594409380820934,0.9136323603194583
2025-10-22 00:00:00+00:00,0.4551470059284353,-0.007267028792566799,0.0,1.0,1.0,0.0015,-0.008767028792566798,0.8519061946324171,0.906992967651196
2025-10-23 00:00:00+00:00,0.4279384976705653,0.022111355667553845,0.0,0.0,1.0,0.0015,-0.0015,0.8506283353404686,0.9270478117469018
2025-10-24 00:00:00+00:00,0.4241642469429524,0.008759859251149305,0.0,0.0,0.0,0.0,0.0,0.8506283353404686,0.9351686200968906
2025-10-25 00:00:00+00:00,0.4104281311270032,0.005474045023684315,0.0,0.0,0.0,0.0,0.0,0.8506283353404686,0.9402877752280377
2025-10-26 00:00:00+00:00,0.4408841508458999,0.025355383127430242,0.0,0.0,0.0,0.0,0.0,0.8506283353404686,0.9641291320189836
2025-10-27 00:00:00+00:00,0.45849069419616756,-0.0030847352525406047,0.0,0.0,0.0,0.0,-0.0,0.8506283353404686,0.9611550488974433
2025-10-28 00:00:00+00:00,0.5083878161387219,-0.01019252462848308,0.0,0.0,0.0,0.0,-0.0,0.8506283353404686,0.9513584523897652
2025-10-29 00:00:00+00:00,0.5158343935205004,-0.025681284408657135,0.0,0.0,0.0,0.0,-0.0,0.8506283353404686,0.9269263453993638
2025-10-30 00:00:00+00:00,0.4766229513499017,-0.015898895718551742,0.0,0.0,0.0,0.0,-0.0,0.8506283353404686,0.9121892400950811
2025-10-31 00:00:00+00:00,0.4534779466434153,0.011547120379193476,0.0,0.0,0.0,0.0,0.0,0.8506283353404686,0.922722399059064
2025-11-01 00:00:00+00:00,0.47500705148125505,0.004635536182247879,0.0,0.0,0.0,0.0,0.0,0.8506283353404686,0.9269997121260728
2025-11-02 00:00:00+00:00,0.4994505375042878,0.005229768982454308,0.0,0.0,0.0,0.0,0.0,0.8506283353404686,0.9318477064672938
2025-11-03 00:00:00+00:00,0.6087706047206047,-0.03698585893164408,1.0,0.0,0.0,0.0,-0.0,0.8506283353404686,0.8973825186501183
2025-11-04 00:00:00+00:00,0.5680795700686209,-0.046523840630681046,1.0,1.0,1.0,0.0015,-0.04802384063068105,0.8097778957281364,0.855632837367681
2025-11-05 00:00:00+00:00,0.45270292562173664,0.02265282648549194,0.0,1.0,0.0,0.0,0.02265282648549194,0.8281216538918527,0.8750153395678603
2025-11-06 00:00:00+00:00,0.4858060570557238,-0.02493503798083263,0.0,0.0,1.0,0.0015,-0.0015,0.8268794714110149,0.8531967988419245
2025-11-07 00:00:00+00:00,0.43190581894687285,0.020445121741957006,0.0,0.0,0.0,0.0,0.0,0.8268794714110149,0.8706405112640956
2025-11-08 00:00:00+00:00,0.47351219243910914,-0.010547196317199026,0.0,0.0,0.0,0.0,-0.0,0.8268794714110149,0.8614576948700866
2025-11-09 00:00:00+00:00,0.43703424325575474,0.02383137448193029,0.0,0.0,0.0,0.0,0.0,0.8268794714110149,0.8819874157968761
2025-11-10 00:00:00+00:00,0.4888915969119313,0.012194017448672767,0.0,0.0,0.0,0.0,0.0,0.8268794714110149,0.8927423857346131
2025-11-11 00:00:00+00:00,0.5304727254759924,-0.028294541304540788,0.0,0.0,0.0,0.0,-0.0,0.8268794714110149,0.8674826494271308
2025-11-12 00:00:00+00:00,0.4358513646264922,-0.012954505253314763,0.0,0.0,0.0,0.0,-0.0,0.8268794714110149,0.8562448408879676
2025-11-13 00:00:00+00:00,0.5119848986844038,-0.01933536967351135,0.0,0.0,0.0,0.0,-0.0,0.8268794714110149,0.8396890303583618
2025-11-14 00:00:00+00:00,0.5073095833316019,-0.053157837862490065,0.0,0.0,0.0,0.0,-0.0,0.8268794714110149,0.7950529770276605
2025-11-15 00:00:00+00:00,0.4490371734393149,0.012196889211437911,0.0,0.0,0.0,0.0,0.0,0.8268794714110149,0.8047501501056908
2025-11-16 00:00:00+00:00,0.5320812219113189,-0.01435983820826503,0.0,0.0,0.0,0.0,-0.0,0.8268794714110149,0.7931940681520961
2025-11-17 00:00:00+00:00,0.5755208967435046,-0.02212006537551514,1.0,0.0,0.0,0.0,-0.0,0.8268794714110149,0.7756485635091009
2025-11-18 00:00:00+00:00,0.5683240165667388,0.009284005043766586,1.0,1.0,1.0,0.0015,0.007784005043766586,0.8333159053870652,0.7828496886849098
2025-11-19 00:00:00+00:00,0.5569419620611389,-0.015953746750565823,1.0,1.0,0.0,0.0,-0.015953746750565823,0.8200213944693016,0.7703603030078714
2025-11-20 00:00:00+00:00,0.6466358245773626,-0.05285126891851111,1.0,1.0,0.0,0.0,-0.05285126891851111,0.776682223231272,0.7296457834694566
2025-11-21 00:00:00+00:00,0.5799346489561842,-0.017790340109098413,1.0,1.0,0.0,0.0,-0.017790340109098413,0.762864782323297,0.7166651368223654
2025-11-22 00:00:00+00:00,0.45065359382558307,-0.0051983141515926645,0.0,1.0,0.0,0.0,-0.0051983141515926645,0.7588991715295942,0.7129396862996686
2025-11-23 00:00:00+00:00,0.4878462850625871,0.025477734635657168,0.0,0.0,1.0,0.0015,-0.0015,0.7577608227722998,0.7311037744384402
2025-11-24 00:00:00+00:00,0.5134254518856357,0.01688329653360121,0.0,0.0,0.0,0.0,0.0,0.7577608227722998,0.7434472162591195
2025-11-25 00:00:00+00:00,0.48841432757030223,-0.010520742688141405,0.0,0.0,0.0,0.0,-0.0,0.7577608227722998,0.7356255993946422
2025-11-26 00:00:00+00:00,0.4513283615658414,0.03636830551491177,0.0,0.0,0.0,0.0,0.0,0.7577608227722998,0.7623790559380167
2025-11-27 00:00:00+00:00,0.4486646859046905,0.008473504729832548,0.0,0.0,0.0,0.0,0.0,0.7577608227722998,0.7688390784744328
2025-11-28 00:00:00+00:00,0.42665676192002444,-0.004010602738938163,0.0,0.0,0.0,0.0,-0.0,0.7577608227722998,0.7657555703605006
2025-11-29 00:00:00+00:00,0.39393317527608884,-0.0007425028351905061,0.0,0.0,0.0,0.0,-0.0,0.7577608227722998,0.765186994678445
2025-11-30 00:00:00+00:00,0.3980599594852015,-0.005035073877646679,0.0,0.0,0.0,0.0,-0.0,0.7577608227722998,0.7613342216300246
2025-12-01 00:00:00+00:00,0.5768835880482363,-0.045055292472078956,1.0,0.0,0.0,0.0,-0.0,0.7577608227722998,0.7270320856054813
2025-12-02 00:00:00+00:00,0.4276637324635039,0.05825464938016567,0.0,1.0,1.0,0.0015,0.05675464938016567,0.8007672725827675,0.7693850848405591
2025-12-03 00:00:00+00:00,0.5136376482883683,0.023837949867722363,0.0,0.0,1.0,0.0015,-0.0015,0.7995661216738934,0.7877256479219616
2025-12-04 00:00:00+00:00,0.6159032115276935,-0.014821043775501641,1.0,0.0,0.0,0.0,-0.0,0.7995661216738934,0.7760507316110249
2025-12-05 00:00:00+00:00,0.6601280244802622,-0.029887330373216225,1.0,1.0,1.0,0.0015,-0.03138733037321623,0.7744698756576838,0.75285664700899
2025-12-06 00:00:00+00:00,0.5316469676767901,-0.0012908122468182626,0.0,1.0,0.0,0.0,-0.0012908122468182626,0.773470180457393,0.7518848504289323
2025-12-07 00:00:00+00:00,0.5573793667613918,0.012694471554050235,1.0,0.0,1.0,0.0015,-0.0015,0.772309975186707,0.7614296312746237
2025-12-08 00:00:00+00:00,0.5888646670391332,0.0025945560296725123,1.0,1.0,1.0,0.0015,0.0010945560296725123,0.7731553117268237,0.7634052031156185
2025-12-09 00:00:00+00:00,0.5222121131374862,0.022633530616329445,0.0,1.0,0.0,0.0,0.022633530616329445,0.7906545461459705,0.7806837581530011
2025-12-10 00:00:00+00:00,0.5907417572366748,-0.007236522211271801,1.0,0.0,1.0,0.0015,-0.0015,0.7894685643267516,0.7750343227971477
2025-12-11 00:00:00+00:00,0.6114856835095585,0.005329119618741718,1.0,1.0,1.0,0.0015,0.0038291196187417178,0.792491533894795,0.7791645734119642
2025-12-12 00:00:00+00:00,0.6169903994378363,-0.024223213861206738,1.0,1.0,0.0,0.0,-0.024223213861206738,0.7732948419860656,0.7602907033171303
2025-12-13 00:00:00+00:00,0.4920060747099011,0.00031346787642294593,0.0,1.0,0.0,0.0,0.00031346787642294593,0.7735372450780318,0.7605290300293632
2025-12-14 00:00:00+00:00,0.5499195175401747,-0.023516739363752315,0.0,0.0,1.0,0.0015,-0.0015,0.7723769392104148,0.7426438670515954
2025-12-15 00:00:00+00:00,0.4980401149311628,-0.019908078936967,0.0,0.0,0.0,0.0,-0.0,0.7723769392104148,0.7278592543242778
2025-12-16 00:00:00+00:00,0.4370500835244855,0.01648005936140917,0.0,0.0,0.0,0.0,0.0,0.7723769392104148,0.7398544180422929
2025-12-17 00:00:00+00:00,0.5520618025479015,-0.01935507109105894,1.0,0.0,0.0,0.0,-0.0,0.7723769392104148,0.7255344831840503
2025-12-18 00:00:00+00:00,0.5282978737464868,-0.007908292107279613,0.0,1.0,1.0,0.0015,-0.009408292107279613,0.7651101913493967,0.7197967445571267
2025-12-19 00:00:00+00:00,0.5048640657052332,0.03090097713717843,0.0,0.0,1.0,0.0015,-0.0015,0.7639625260623727,0.7420391673041019
2025-12-20 00:00:00+00:00,0.43881446316323247,0.002731077738661547,0.0,0.0,0.0,0.0,0.0,0.7639625260623727,0.7440657339551411
2025-12-21 00:00:00+00:00,0.4977563989627117,0.0031439599746445612,0.0,0.0,0.0,0.0,0.0,0.7639625260623727,0.7464050468412006
2025-12-22 00:00:00+00:00,0.5043726848802178,-0.0014864790528285043,0.0,0.0,0.0,0.0,-0.0,0.7639625260623727,0.7452955313741456
2025-12-23 00:00:00+00:00,0.43601521410870503,-0.01215974047919599,0.0,0.0,0.0,0.0,-0.0,0.7639625260623727,0.7362329311323316
2025-12-24 00:00:00+00:00,0.4578591270838005,0.0022646365284737513,0.0,0.0,0.0,0.0,0.0,0.7639625260623727,0.7379002311216392
2025-12-25 00:00:00+00:00,0.4715817273275743,-0.004305562231041726,0.0,0.0,0.0,0.0,-0.0,0.7639625260623727,0.7347231557562449
2025-12-26 00:00:00+00:00,0.4859610331833353,0.0007644603322913834,0.0,0.0,0.0,0.0,0.0,0.7639625260623727,0.7352848224640365
2025-12-27 00:00:00+00:00,0.490580969373119,0.005735605525503784,0.0,0.0,0.0,0.0,0.0,0.7639625260623727,0.7395021261545803
2025-12-28 00:00:00+00:00,0.5148683704164779,0.00038358610925337544,0.0,0.0,0.0,0.0,0.0,0.7639625260623727,0.7397857888979366
2025-12-29 00:00:00+00:00,0.589881721355593,-0.007943173820266769,1.0,0.0,0.0,0.0,-0.0,0.7639625260623727,0.7339095417869571
2025-12-30 00:00:00+00:00,0.49765520605004093,0.014826942349620564,0.0,1.0,1.0,0.0015,0.013326942349620565,0.7741438106044763,0.7447911762528687
2025-12-31 00:00:00+00:00,0.5081371594769589,-0.01041844740246467,0.0,0.0,1.0,0.0015,-0.0015,0.7729825948885697,0.7370316085572585
2026-01-01 00:00:00+00:00,0.4951766346992645,0.013977518339667538,0.0,0.0,0.0,0.0,0.0,0.7729825948885697,0.7473334813827822
2026-01-02 00:00:00+00:00,0.565913508379676,0.013667122921255048,1.0,0.0,0.0,0.0,0.0,0.7729825948885697,0.7575473799360102
2026-01-03 00:00:00+00:00,0.5382658627180772,0.007321078638514056,0.0,1.0,1.0,0.0015,0.005821078638514056,0.7774821873596186,0.763093443876922
2026-01-04 00:00:00+00:00,0.558035552436627,0.008943445698309516,1.0,0.0,1.0,0.0015,-0.0015,0.7763159640785792,0.7699181286549712
2026-01-05 00:00:00+00:00,0.5856885438432822,0.027009825802690735,1.0,1.0,1.0,0.0015,0.025509825802690733,0.7961196490900716,0.7907134831922756
2026-01-06 00:00:00+00:00,0.5325920673670277,-0.0016352711961346023,0.0,1.0,0.0,0.0,-0.0016352711961346023,0.7948177775592378,0.7894204522088161
2026-01-07 00:00:00+00:00,0.5528644598737601,-0.025829527204251357,1.0,0.0,1.0,0.0015,-0.0015,0.793625550892899,0.769030095162896
2026-01-08 00:00:00+00:00,0.4851051395317015,-0.003076724046541912,0.0,1.0,1.0,0.0015,-0.004576724046541912,0.7899933457501774,0.7666640017765939
2026-01-09 00:00:00+00:00,0.49896007322000335,-0.005646925984974294,0.0,0.0,1.0,0.0015,-0.0015,0.7888083557315522,0.7623347069032173
2026-01-10 00:00:00+00:00,0.4952840218242101,-0.001397069847536736,0.0,0.0,0.0,0.0,-0.0,0.7888083557315522,0.761269672070472
2026-01-11 00:00:00+00:00,0.5431303281259332,0.004876964768804504,0.0,0.0,0.0,0.0,0.0,0.7888083557315522,0.7649823574407191
2026-01-12 00:00:00+00:00,0.5657250502832925,0.004024457429802286,1.0,0.0,0.0,0.0,0.0,0.7888083557315522,0.768060996372789
2026-01-13 00:00:00+00:00,0.5614973079330535,0.04527528885126264,1.0,1.0,1.0,0.0015,0.04377528885126264,0.8233386693519904,0.8028351798389556
2026-01-14 00:00:00+00:00,0.567533018673884,0.016864423365986925,1.0,1.0,0.0,0.0,0.016864423365986925,0.8372238012455306,0.816374532204868
2026-01-15 00:00:00+00:00,0.521915350643503,-0.01421799419905967,0.0,1.0,0.0,0.0,-0.01421799419905967,0.825320158096107,0.8047673238417191
2026-01-16 00:00:00+00:00,0.4922350636198287,-0.00027284132392391136,0.0,0.0,1.0,0.0015,-0.0015,0.8240821778589629,0.8045477500596314
2026-01-17 00:00:00+00:00,0.4749609911651159,-0.004451136256293897,0.0,0.0,0.0,0.0,-0.0,0.8240821778589629,0.8009665983994213
2026-01-18 00:00:00+00:00,0.5163358188888356,-0.01541002514624834,0.0,0.0,0.0,0.0,-0.0,0.8240821778589629,0.7886236829767812
2026-01-19 00:00:00+00:00,0.5330072459708199,-0.011543146480490485,0.0,0.0,0.0,0.0,-0.0,0.8240821778589629,0.7795204842861964
2026-01-20 00:00:00+00:00,0.5793380073005004,-0.04584033237499219,1.0,0.0,0.0,0.0,-0.0,0.8240821778589629,0.7437870061934022
2026-01-21 00:00:00+00:00,0.5045091669651478,0.012071608510981546,0.0,1.0,1.0,0.0015,0.010571608510981547,0.8327940520241649,0.752765711747724
2026-01-22 00:00:00+00:00,0.5490861377112648,0.000956534957143873,0.0,0.0,1.0,0.0015,-0.0015,0.8315448609461287,0.75348575846555
2026-01-23 00:00:00+00:00,0.5417410381858674,0.00046300848627667257,0.0,0.0,0.0,0.0,0.0,0.8315448609461287,0.7538346287660082
2026-01-24 00:00:00+00:00,0.5319660935070757,-0.00439244250598092,0.0,0.0,0.0,0.0,-0.0,0.8315448609461287,0.7505234535001359
2026-01-25 00:00:00+00:00,0.5986450050736134,-0.028487203509257375,1.0,0.0,0.0,0.0,-0.0,0.8315448609461287,0.729143139141807
2026-01-26 00:00:00+00:00,0.4575553044162072,0.019578126787931138,0.0,1.0,1.0,0.0015,0.018078126787931137,0.8465776343721653,0.7434183959664754
2026-01-27 00:00:00+00:00,0.4831339504275605,0.009464787027023913,0.0,0.0,1.0,0.0015,-0.0015,0.845307767920607,0.7504546927562699
2026-01-28 00:00:00+00:00,0.4388383972221883,0.0009202877056453396,0.0,0.0,0.0,0.0,0.0,0.845307767920607,0.7511453269836573
2026-01-29 00:00:00+00:00,0.5951665156823994,-0.05183614563372574,1.0,0.0,0.0,0.0,-0.0,0.845307767920607,0.7122088484220399
2026-01-30 00:00:00+00:00,0.447383802522479,-0.005119696877728619,0.0,1.0,1.0,0.0015,-0.0066196968777286185,0.8397120867285833,0.7085625550044828
2026-01-31 00:00:00+00:00,0.6273165358380629,-0.06546567255435032,1.0,0.0,1.0,0.0015,-0.0015,0.8384525185984905,0.6621760307942856
2026-02-01 00:00:00+00:00,0.5127705299764314,-0.02094439679701987,0.0,1.0,1.0,0.0015,-0.022444396797019872,0.8196339575756053,0.6483071532558544
2026-02-02 00:00:00+00:00,0.48256481112882815,0.022271291537603544,0.0,0.0,1.0,0.0015,-0.0015,0.8184045066392419,0.6627457908719294
2026-02-03 00:00:00+00:00,0.6332712522964864,-0.03882661934945053,1.0,0.0,0.0,0.0,-0.0,0.8184045066392419,0.6370136123242944
2026-02-04 00:00:00+00:00,0.6416458070694641,-0.03455931736640505,1.0,1.0,1.0,0.0015,-0.03605931736640505,0.7888933988002413,0.614998856729259
2026-02-05 00:00:00+00:00,0.8624868245788174,-0.14129892381358544,1.0,1.0,0.0,0.0,-0.14129892381358544,0.6774236105461255,0.5281001801268294
2026-02-06 00:00:00+00:00,0.4663230702181983,0.1252476912623226,0.0,1.0,0.0,0.0,0.1252476912623226,0.7622693537736145,0.5942435084429314
2026-02-07 00:00:00+00:00,0.6250065178304528,-0.018048541205989532,1.0,0.0,1.0,0.0015,-0.0015,0.7611259497429541,0.5835182799944073
2026-02-08 00:00:00+00:00,0.46834443059284464,0.014184900201757111,0.0,1.0,1.0,0.0015,0.012684900201757112,0.7707807564564111,0.5917954285620289
2026-02-09 00:00:00+00:00,0.5088574575541286,-0.00204861414171964,0.0,0.0,1.0,0.0015,-0.0015,0.7696245853217265,0.5905830680780717
2026-02-10 00:00:00+00:00,0.47651658990236717,-0.018921927121284043,0.0,0.0,0.0,0.0,-0.0,0.7696245853217265,0.5794080983048341
