date,open,high,low,close,volume,source,ingested_at_utc,market_quality_flag,missing_calendar_days_before,daily_return,log_return,return_lag_1,return_lag_2,return_lag_3,return_lag_7,rolling_mean_7,rolling_volatility_7,ma_ratio_7,rolling_mean_14,rolling_volatility_14,ma_ratio_14,rolling_mean_30,rolling_volatility_30,ma_ratio_30,volume_change,volume_zscore_30,momentum_7,momentum_30,rsi_14,macd,bollinger_position,high_low_range,open_close_spread,rolling_skew_30,rolling_kurtosis_30,drawdown,volatility_regime,previous_direction,ma_signal,next_day_return,target,sentiment_mean,sentiment_median,max_positive_sentiment,max_negative_sentiment,positive_count,negative_count,neutral_count,article_volume,sentiment_dispersion,positive_news_ratio,negative_news_ratio,sentiment_momentum,sentiment_rolling_7,sentiment_surprise,abnormal_news_volume,extreme_negative_news,sentiment_volume_interaction,feature_timestamp,target_timestamp
2023-03-26 00:00:00+00:00,27495.5234375,28178.14453125,27445.046875,27994.330078125,13878363192,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.018171608313816145,0.018008477903471487,5.17171735541222e-05,-0.02967065403073854,0.03759177902540278,0.039783493752593824,0.00313855712844938,0.029061351787571476,0.0069326953784307754,0.021526699456573244,0.04235614916533434,0.06057136387903217,0.005239172292054772,0.036355899990245494,0.15366633681371322,0.03701389698855251,-1.3098697016986116,-0.0015815904956059113,0.20674958520105458,77.49397690675465,1373.188937031271,0.535745819150154,0.026662436811446862,0.01814137642292339,0.8752787002832855,1.0462135914330348,-0.4129544708377185,1,1,1,-0.03052194511765327,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-03-26 23:59:00+00:00,2023-03-27 23:59:00+00:00
2023-03-27 00:00:00+00:00,27994.068359375,28037.92578125,26606.689453125,27139.888671875,18188895178,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.03052194511765327,-0.030997440056031778,0.018171608313816145,5.17171735541222e-05,-0.02967065403073854,-0.00968089417783835,5.114492290971194e-05,0.025442056570410442,-0.023578353568626143,0.017522545043299816,0.039547188252635083,0.012230182156060865,0.0068879596657388225,0.03575875001430159,0.1111334947834628,0.3105936864719572,-0.8783798302204179,-0.022593089525966614,0.17106578305097542,75.46524767058399,1375.4110276944048,0.3399625859842675,0.05112641398711488,-0.03051288139095873,0.8126897610138404,1.1131678981579018,-0.43087224226037335,1,0,1,0.004725228944394866,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-03-27 23:59:00+00:00,2023-03-28 23:59:00+00:00
2023-03-28 00:00:00+00:00,27132.888671875,27460.71875,26677.818359375,27268.130859375,17783600385,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.004725228944394866,0.004714100093913487,-0.03052194511765327,0.018171608313816145,5.17171735541222e-05,0.014714466837708162,-0.0029261480684924196,0.027873944792778278,-0.01579112285697437,0.008788700471543278,0.0351503361849191,0.009103248048936141,0.005903253722373399,0.036384182154533665,0.11037630996656134,-0.022282540475037527,-0.9234421260393606,-0.032215057543945935,0.15733137279299325,64.32698584425485,1293.3172141519099,0.32563684891442624,0.028854295614920172,0.004984437489701836,0.8187245462066455,0.958631688676136,-0.42818298330644344,1,1,1,0.0396180637553154,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-03-28 23:59:00+00:00,2023-03-29 23:59:00+00:00
2023-03-29 00:00:00+00:00,27267.03125,28619.54296875,27259.662109375,28348.44140625,20684945906,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.0396180637553154,0.03885339931269094,0.004725228944394866,-0.03052194511765327,0.018171608313816145,-0.030820008681536337,-0.004353182053251462,0.02706423865495444,0.028012686182002255,0.007506981475922199,0.03493173715683932,0.04213442929985889,0.005505807528043142,0.036327836137469344,0.14858802815820282,0.1631472512982921,-0.6850678166560545,0.03812162551868892,0.20514376384021205,62.80455480900753,1224.4901875684482,0.48141889464474497,0.04987271430126813,0.039659988883094854,0.8567501912969149,1.027186117526317,-0.40552870028270394,1,1,1,-0.0111074503792854,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-03-29 23:59:00+00:00,2023-03-30 23:59:00+00:00
2023-03-30 00:00:00+00:00,28350.140625,29159.90234375,27720.16015625,28033.5625,22435349951,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.0111074503792854,-0.01116959874133272,0.0396180637553154,0.004725228944394866,-0.03052194511765327,0.03759177902540278,0.005709399723441644,0.028632809752482807,0.011141087944315675,0.011405160624328383,0.03527552680461907,0.01992012848000746,0.006880653885118156,0.036825636224417736,0.12847561789059503,0.08462212340097386,-0.5301545651467705,-0.010602472159290888,0.21109147449952315,68.8118070122865,1242.7901939837611,0.3862302727586439,0.050784304972032214,-0.011166721505459904,0.7320486323969143,0.6913014851400265,-0.41213176074622304,1,0,1,0.015871042968584437,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-03-30 23:59:00+00:00,2023-03-31 23:59:00+00:00
2023-03-31 00:00:00+00:00,28032.26171875,28639.896484375,27583.71484375,28478.484375,19001327598,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.015871042968584437,0.015746414888454296,-0.0111074503792854,0.0396180637553154,0.004725228944394866,-0.02967065403073854,-0.001247633048656668,0.02531977148531153,0.028781428545121113,0.008628470378468407,0.035418280571859986,0.028143120636938246,0.007042536695848119,0.03673230632125586,0.13891851082097584,-0.15306301709133519,-0.8267291528928931,0.035834175987006,0.20433989034804068,64.6166108176382,1217.8464094062,0.4639602334700325,0.037677360864483846,0.015918182440182272,0.7280255004440221,0.7136164127375716,-0.40280167866116023,1,1,1,-0.0023684272611504964,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-03-31 23:59:00+00:00,2023-04-01 23:59:00+00:00
2023-04-01 00:00:00+00:00,28473.33203125,28802.45703125,28297.171875,28411.03515625,10876469901,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.0023684272611504964,-0.00237123642140169,0.015871042968584437,-0.0111074503792854,0.0396180637553154,5.17171735541222e-05,0.0052583236655323285,0.022492345386365933,0.021152973424098054,0.0030017038382447736,0.025597687700300232,0.022926262791695295,0.006852702721551637,0.03666932201048753,0.12894913239290284,-0.4275942117778754,-1.481557499884066,0.03332743731215304,0.210243672770418,56.375546181535135,1219.9173099861036,0.4486935450647924,0.01774590889803274,-0.0021879025233726788,0.7466437511723845,0.7581727688927596,-0.40421609944573256,1,0,1,-0.00745226498561502,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-01 23:59:00+00:00,2023-04-02 23:59:00+00:00
2023-04-02 00:00:00+00:00,28462.845703125,28518.958984375,27884.087890625,28199.30859375,12284641999,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.00745226498561502,-0.007480171844974848,-0.0023684272611504964,0.015871042968584437,-0.0111074503792854,0.018171608313816145,0.004912588746288812,0.02260403893102631,0.008796714055752552,0.004025572937369096,0.02502928073113244,0.011543657484037517,0.007014923489585393,0.036615575689969745,0.11325812125046353,0.12946958993290014,-1.2999318180512829,0.007322143986048468,0.26099863646987176,59.17011409351057,1202.2570544149567,0.37571303646354254,0.022305257189385534,-0.009258986684738471,0.7372100167514994,0.766368262253477,-0.40865603894682623,1,0,1,-0.014507018470504951,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-02 23:59:00+00:00,2023-04-03 23:59:00+00:00
2023-04-03 00:00:00+00:00,28183.080078125,28475.623046875,27276.720703125,27790.220703125,19556501327,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.014507018470504951,-0.014613274150395483,-0.00745226498561502,-0.0023684272611504964,0.015871042968584437,-0.03052194511765327,0.0012520354177986454,0.022169595956310597,-0.0068782649575372945,0.0006515901703541786,0.022934325713823527,-0.00354094589612719,0.008346585628984644,0.03526999081519136,0.08874578473560724,0.5919471913460683,-0.6545985501772004,0.023962221773000003,0.24322399947924467,51.1443305796899,1157.8298685183108,0.17888358790174508,0.0425397912657729,-0.013939547200340519,0.8365690727257444,1.0346072304795515,-0.41723467671224623,1,0,1,0.0135971982612757,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-03 23:59:00+00:00,2023-04-04 23:59:00+00:00
2023-04-04 00:00:00+00:00,27795.2734375,28433.7421875,27681.3046875,28168.08984375,15284538859,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.0135971982612757,0.013505585874638015,-0.014507018470504951,-0.00745226498561502,-0.0023684272611504964,0.004725228944394866,0.0035398820816769767,0.01893439618384852,0.0032943978123796125,0.00030686700659227864,0.023136954047262737,0.00994865274415302,0.007876925562071656,0.03548387729410987,0.09576964228160412,-0.21844206162285607,-1.0379960539654391,0.03300405843789567,0.2555134799102601,50.160588730732215,1077.1938100193038,0.3126871127430803,0.027070699688992762,0.013412942566955095,0.8547649136078335,0.9879526480025106,-0.4093107010717062,1,1,1,0.000351267384649967,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-04 23:59:00+00:00,2023-04-05 23:59:00+00:00
2023-04-05 00:00:00+00:00,28169.7265625,28739.23828125,27843.763671875,28177.984375,17052315986,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.000351267384649967,0.000351205704706814,0.0135971982612757,-0.014507018470504951,-0.00745226498561502,0.0396180637553154,0.00480730626980281,0.019319973111284607,-0.0009281909992212567,0.00022706210827567425,0.02308530528624287,0.010323406966500581,0.008207642386496735,0.03548960549498225,0.08806646236425175,0.11565786467670103,-0.9059740032899508,-0.006012924266531994,0.2562768002468818,49.94578287824391,1031.8851052050486,0.3134055699232211,0.03178854460614717,0.0002931449292444654,0.824613241822356,0.9492492458692184,-0.4091032111865308,1,1,1,-0.004749940528704033,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-05 23:59:00+00:00,2023-04-06 23:59:00+00:00
2023-04-06 00:00:00+00:00,28175.2265625,28178.384765625,27738.759765625,28044.140625,13837809380,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.004749940528704033,-0.004761257346579839,0.000351267384649967,0.0135971982612757,-0.014507018470504951,-0.0111074503792854,-0.0008022360688636805,0.011742847860224972,-0.004814496098065613,0.0024535818272889815,0.02129427247580969,0.0032875644725272046,0.008227903008094617,0.03548477992660094,0.07494496652249327,-0.1885085057442707,-1.1657520574163884,0.00037733787848037714,0.26212563031126734,56.94538371640047,985.416765120317,0.20881667010512803,0.015603246313735832,-0.004652524699640559,0.8232149037673374,0.949384981018776,-0.411909935791997,1,0,1,-0.004217681389550476,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-06 23:59:00+00:00,2023-04-07 23:59:00+00:00
2023-04-07 00:00:00+00:00,28038.966796875,28111.59375,27794.03125,27925.859375,10861680497,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.004217681389550476,-0.0042266008962954515,-0.004749940528704033,0.000351267384649967,0.0135971982612757,0.015871042968584437,0.00010597962407651476,0.011037661237135218,-0.00906501100875734,-0.0005708267122900766,0.01877792832302819,-0.0002035029600230276,0.008381639644385505,0.03541586819464617,0.06250435757717976,-0.21507225611168235,-1.3568743241908985,-0.019405000375831927,0.2858346260140938,47.303586302536765,927.1031309784812,0.048795390070062526,0.011325756127197703,-0.004033936867017727,0.8167852740561058,0.9646075238831063,-0.4143903123111866,1,0,1,0.0007854922772632111,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-07 23:59:00+00:00,2023-04-08 23:59:00+00:00
2023-04-08 00:00:00+00:00,27920.513671875,28159.86328125,27883.38671875,27947.794921875,9373255556,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.0007854922772632111,0.0007851839396586513,-0.004217681389550476,-0.004749940528704033,0.000351267384649967,-0.0023684272611504964,-0.00276383814137133,0.008597341040216974,-0.0055006746051354805,0.0012472427620804996,0.016880033776499197,-0.0005238013031092503,0.008993667511610034,0.0350188137129675,0.05503269450655002,-0.13703449861290828,-1.4055305652444707,-0.016304940380642674,0.37247779968802597,54.64934377912688,861.4149916254391,0.022839974689004252,0.009902273495007417,0.0009771041579181637,0.8125124936836166,1.0703801129223485,-0.41393032042401656,1,1,0,0.013784839213681899,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-08 23:59:00+00:00,2023-04-09 23:59:00+00:00
2023-04-09 00:00:00+00:00,27952.3671875,28532.830078125,27828.48046875,28333.05078125,12175322951,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.013784839213681899,0.013690692528907533,0.0007854922772632111,-0.004217681389550476,-0.004749940528704033,-0.00745226498561502,-0.002313278207312229,0.008703505085576983,0.010588132729389521,0.0012996552694882915,0.016877175066500882,0.0120824443657368,0.011099620973721669,0.03237786217583264,0.0594644057990128,0.2989428142931987,-1.099605351341388,0.0047427470448564435,0.4035125638686017,54.84844646813996,801.8830743146464,0.5112983330953713,0.02519820967756812,0.013619010912257822,1.2139992274415354,1.298053991508363,-0.40585144412304763,0,1,1,0.04658621825410658,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-09 23:59:00+00:00,2023-04-10 23:59:00+00:00
2023-04-10 00:00:00+00:00,28336.02734375,29771.46484375,28189.271484375,29652.98046875,19282400094,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.04658621825410658,0.04553364675738969,0.013784839213681899,0.0007854922772632111,-0.004217681389550476,-0.014507018470504951,0.0007205938211587595,0.010188355670769117,0.056947326696941136,0.0009863146194787026,0.01657790457770689,0.058316894226368765,0.011846855073479616,0.03216475278368867,0.09767584818599939,0.5837280186819416,-0.495081809384406,0.06702932609007783,0.4372039060966164,53.71555943673898,776.8356512513274,2.086818508202008,0.055836809450424955,0.04647627943831995,1.172154303225095,1.2870777864396785,-0.3781723098236016,0,1,1,0.019629666758571807,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-10 23:59:00+00:00,2023-04-11 23:59:00+00:00
2023-04-11 00:00:00+00:00,29653.6796875,30509.083984375,29609.30078125,30235.05859375,20121259843,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.019629666758571807,0.01943948956433239,0.04658621825410658,0.013784839213681899,0.0007854922772632111,0.0135971982612757,0.009448199067531835,0.01808034486584774,0.0675688095642466,0.006494040574604406,0.018048311469089074,0.07222200335530826,0.012664667454421666,0.03273992886067273,0.10690237392561541,0.043503907444645495,-0.4040530561377623,0.07337979825631047,0.36415483970573703,75.01272308159452,853.6523102330393,1.9842012269695941,0.030343053968586844,0.019605624407384097,1.0741664649684013,0.8961132642288411,-0.3659660394841865,0,1,1,-0.003175315803583212,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-11 23:59:00+00:00,2023-04-12 23:59:00+00:00
2023-04-12 00:00:00+00:00,30231.58203125,30462.48046875,29725.57421875,30139.052734375,18651929926,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.003175315803583212,-0.0031803678161335114,0.019629666758571807,0.04658621825410658,0.013784839213681899,0.000351267384649967,0.01030998028143128,0.018451028177392144,0.05319821563564364,0.007558643275617045,0.018372615042326942,0.060844674363730755,0.010844664009719255,0.030650455522116263,0.09262588243860836,-0.07302375340633382,-0.4906453683284962,0.06959576431289727,0.2455423650573887,77.08304733066353,950.5416534781616,1.367712197100482,0.02437537834567405,-0.003060683254331634,1.2012870484203184,1.785183467249581,-0.3679792975390209,0,0,1,0.00862713483952482,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-12 23:59:00+00:00,2023-04-13 23:59:00+00:00
2023-04-13 00:00:00+00:00,29892.740234375,30539.845703125,29878.623046875,30399.06640625,17487721001,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.00862713483952482,0.00859013376828166,-0.003175315803583212,0.019629666758571807,0.04658621825410658,-0.004749940528704033,0.009806182683112254,0.018812864431096955,0.051985537689942074,0.004501973307124286,0.01604032174837439,0.0652012985492163,0.007680424186701873,0.02664858946434284,0.094195900371433,-0.062417611990764676,-0.5313344313755672,0.08397211427297924,0.22843995930541383,69.92597686499917,1007.9611369995218,1.2673182434841597,0.022119840839804658,0.016938098277546092,1.172003085055877,2.561109609367037,-0.36252676971751885,0,1,1,0.002849851088919886,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-13 23:59:00+00:00,2023-04-14 23:59:00+00:00
2023-04-14 00:00:00+00:00,30409.5625,31005.607421875,30044.498046875,30485.69921875,22659995079,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.002849851088919886,0.002845797962017116,0.00862713483952482,-0.003175315803583212,0.019629666758571807,-0.004217681389550476,0.01171719345000209,0.017736445079828835,0.04284273361288249,0.005911586537039303,0.01541812045993802,0.061949565428099485,0.0072123521852497,0.026499140888536214,0.08992176452475009,0.2957660450841042,-0.025464806124123236,0.09166557094538841,0.25064604824873893,76.64880307480266,1062.2030066088519,1.096787904546832,0.03160549827048646,0.0025037097705697016,1.242042256148211,2.7894136210491562,-0.360710065938041,0,1,1,-0.005484641300179338,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-14 23:59:00+00:00,2023-04-15 23:59:00+00:00
2023-04-15 00:00:00+00:00,30490.75,30601.740234375,30245.8828125,30318.49609375,11940685378,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.005484641300179338,-0.005499737167522056,0.002849851088919886,0.00862713483952482,-0.003175315803583212,0.0007854922772632111,0.012726840946926428,0.016857553758571783,0.024309589359482908,0.0049815014027775485,0.015161723910679843,0.05087677206029895,0.0078058953656260695,0.026183000960148053,0.07610861662550383,-0.4730499571438146,-0.9756700431357573,0.08482605438110724,0.21018446361854037,74.59819757372321,1099.506199959651,0.856435494136837,0.011670996019284537,-0.005649382394660676,1.236954337610016,2.9363785704474923,-0.3642163419131862,0,0,1,-0.00010358775680330279,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-15 23:59:00+00:00,2023-04-16 23:59:00+00:00
2023-04-16 00:00:00+00:00,30315.9765625,30555.537109375,30157.83203125,30315.35546875,12854816417,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.00010358775680330279,-0.00010359312238605867,-0.005484641300179338,0.002849851088919886,0.00862713483952482,0.013784839213681899,0.011831107578720348,0.01774123549839273,0.012617107425060281,0.00475891468570406,0.015300169428747746,0.04582898909757138,0.0066975335535282825,0.026012136918007325,0.06933525007401098,0.07655599407084557,-0.8256807807892227,0.0699643925677016,0.10543440762130918,72.81784044754387,1102.8642223859533,0.752670977589536,0.013118662936853891,-2.048734101372394e-05,1.3769135128353787,3.347071637096293,-0.36428220131613953,0,0,1,-0.028708571396173888,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-16 23:59:00+00:00,2023-04-17 23:59:00+00:00
2023-04-17 00:00:00+00:00,30317.146484375,30319.197265625,29275.37109375,29445.044921875,17872186762,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.028708571396173888,-0.029128723276819812,-0.00010358775680330279,-0.005484641300179338,0.002849851088919886,0.04658621825410658,0.00984704658293675,0.018255469597091418,-0.02567007649231534,0.005283820202047754,0.014971539818427684,0.010535506765366964,0.003539221477244329,0.020029651165879903,0.03511706373372414,0.390310540597431,-0.26371515978033494,-0.007012298379049375,0.09193714858114244,76.64259998819618,1092.6763642027327,0.28158754599210806,0.0344302249030255,-0.02876595140474279,0.3979067891908379,0.012954088225706775,-0.38253275112747365,0,0,1,0.032348662229154,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-17 23:59:00+00:00,2023-04-18 23:59:00+00:00
2023-04-18 00:00:00+00:00,29449.091796875,30470.302734375,29154.849609375,30397.552734375,19480529496,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.032348662229154,0.03183646099781612,-0.028708571396173888,-0.00010358775680330279,-0.005484641300179338,0.019629666758571807,-0.0009093519385318898,0.014868541734485582,0.006837848623177489,0.004269423564499973,0.01678669446230473,0.039010120357845235,0.0031390222523349,0.020560931392019165,0.06550630994032547,0.08999137908628363,-0.020821840362292215,0.005374361690788643,0.08412939938848418,68.6673840413222,1002.8157893602875,0.7076600372183983,0.044668716239989095,0.03220679754886859,0.3231353446399149,-0.07720528794560123,-0.3625585116561314,0,1,1,-0.0518092051895368,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-18 23:59:00+00:00,2023-04-19 23:59:00+00:00
2023-04-19 00:00:00+00:00,30394.1875,30411.0546875,28669.8984375,28822.6796875,24571565421,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.0518092051895368,-0.05319953662867327,0.032348662229154,-0.028708571396173888,-0.00010358775680330279,-0.003175315803583212,0.0009076474144084237,0.018200618170173776,-0.046059089556596544,0.005608813847919851,0.018270680963214426,-0.020153656450237034,0.0028911945348869057,0.02014460508785921,0.007526390065642596,0.26133970978793775,0.7046209340537514,-0.04367665627969841,0.038010385581872086,72.26331242654376,996.9676341206468,-0.10411303056806069,0.05728582973306985,-0.05170422181872768,0.2733764295401985,-0.0618629565028823,-0.3955838485220625,0,0,1,-0.020008250880993006,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-19 23:59:00+00:00,2023-04-20 23:59:00+00:00
2023-04-20 00:00:00+00:00,28823.68359375,29076.400390625,28037.2578125,28245.98828125,21340360360,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.020008250880993006,-0.02021112661928015,-0.0518092051895368,0.032348662229154,-0.028708571396173888,0.00862713483952482,-0.0060400510692992316,0.027117268086779982,-0.059290825257056756,0.0018830658069065112,0.023881891295474265,-0.041259565788042796,0.0014869175011636242,0.02239401459905357,-0.013845227383350478,-0.13150179915840698,0.47358587529630797,-0.07082711344573822,0.0024905001504920143,54.904855165281276,855.3933932662767,-0.40224436709942574,0.03605169251685524,-0.020042383223539996,-0.13107875362603008,0.24651257789244696,-0.4076771585173574,0,0,0,-0.034308522518338824,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-20 23:59:00+00:00,2023-04-21 23:59:00+00:00
2023-04-21 00:00:00+00:00,28249.23046875,28349.96875,27177.365234375,27276.91015625,20759504330,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.034308522518338824,-0.03491087727171305,-0.020008250880993006,-0.0518092051895368,0.032348662229154,0.002849851088919886,-0.010130820457944636,0.026692448604738458,-0.0821630449169668,0.0007931864960287273,0.024546791691575483,-0.07460539663513444,0.00032949357720691853,0.022583294179662552,-0.04775650452670588,-0.027218660800533923,0.539589495771329,-0.10525555079040005,-0.0011179131601052328,51.43871491543621,688.7214582719316,-0.8547586176224667,0.041509219761655565,-0.03441935572636589,-0.0022073961525778045,0.13777252851757338,-0.4279988800624911,0,0,0,0.01981858797984626,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-21 23:59:00+00:00,2023-04-22 23:59:00+00:00
2023-04-22 00:00:00+00:00,27265.89453125,27872.142578125,27169.5703125,27817.5,13125734602,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.01981858797984626,0.019624756556398282,-0.034308522518338824,-0.020008250880993006,-0.0518092051895368,-0.005484641300179338,-0.01543915954469588,0.027367057664260386,-0.04930879493151441,-0.0013561592988847262,0.026275800985319935,-0.054778940653583796,0.00021320978264683562,0.022757526314418266,-0.028849883996604486,-0.3677240846723049,-0.9642896718283527,-0.0824907701891443,-0.018228035387620634,45.874792909046846,472.9839783387906,-0.5366776700880923,0.025767438688643337,0.020230602304934234,-0.02126216626581308,0.11063900250551961,-0.41666262554243905,0,1,0,-0.008128524647254443,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-22 23:59:00+00:00,2023-04-23 23:59:00+00:00
2023-04-23 00:00:00+00:00,27816.14453125,27820.244140625,27400.314453125,27591.384765625,12785446832,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.008128524647254443,-0.008161741227379338,0.01981858797984626,-0.034308522518338824,-0.020008250880993006,-0.00010358775680330279,-0.011824412504692223,0.030403636364408664,-0.04538004691800912,3.3475370140629527e-06,0.026880559108182416,-0.06216561398861353,-0.0003792299188717152,0.02196857393878608,-0.036164610069441716,-0.025925236211019387,-0.9840420771090952,-0.08985448664565232,0.003568129774869755,49.22298368395023,341.6927325554025,-0.6194938965365192,0.015096617255070367,-0.00808019117719546,-0.09265510143357546,0.2878223509947367,-0.42140429776838195,0,0,0,-0.002393679129772508,0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-23 23:59:00+00:00,2023-04-24 23:59:00+00:00
2023-04-24 00:00:00+00:00,27591.73046875,27979.982421875,27070.849609375,27525.33984375,17703288330,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,-0.002393679129772508,-0.0023965485595702773,-0.008128524647254443,0.01981858797984626,-0.034308522518338824,-0.028708571396173888,-0.012970832060470958,0.030037111863976104,-0.034668254240146634,-0.0015618927387671042,0.02665338210071109,-0.06272276598260818,0.00033884106057775477,0.021320642620315883,-0.03858154434769512,0.38464369392952324,0.25564261890285433,-0.06519620137168936,0.0011141348938610296,45.491485144565075,216.8976041133683,-0.637511375563854,0.03294946699808012,-0.0024061783683771874,-0.11562949141710728,0.6081190266737881,-0.4227892702253899,0,0,0,0.02841955147295372,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-24 23:59:00+00:00,2023-04-25 23:59:00+00:00
2023-04-25 00:00:00+00:00,27514.873046875,28371.078125,27207.931640625,28307.59765625,17733373139,Yahoo Finance via yfinance,2026-07-31T20:37:44.569614+00:00,False,0.0,0.02841955147295372,0.02802320777395373,-0.002393679129772508,-0.008128524647254443,0.01981858797984626,0.032348662229154,-0.009211561736699332,0.02937868690599986,0.0024070947523133768,-0.005060456837615611,0.02278043707311881,-0.03107161769965472,0.0002573278504668671,0.02132645204250376,-0.011293725525648446,0.0016993910079980967,0.23032690397270694,-0.06875405715676508,0.01119039381370257,34.7399684755938,111.38333473868624,-0.27447318343314114,0.04227337274620296,0.02881076747199579,-0.10332705607926218,0.6019116176418144,-0.40638520017981916,0,1,0,0.004066170397882152,1,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,2023-04-25 23:59:00+00:00,2023-04-26 23:59:00+00:00
